pad,x,y
5515,-63.8071,-11.3012
5516,-61.353,-15.5519
5517,-61.353,-9.95207
5518,-58.8988,-11.3012
5519,-58.8988,-14.2027
5520,-56.4447,-9.95207
5521,-56.4447,-15.5519
5522,-53.9906,-14.2027
5523,-53.9906,-11.3012
5524,-51.5365,-15.5519
5525,-51.5365,-9.95207
5526,-49.0824,-11.3012
5527,-49.0824,-14.2027
5528,-46.6282,-9.95207
5529,-46.6282,-15.5519
5530,-44.1741,-14.2027
5531,-44.1741,-11.3012
5532,-41.72,-15.5519
5533,-41.72,-9.95207
5534,-39.2659,-11.3012
5535,-39.2659,-14.2027
5536,-36.8118,-9.95207
5537,-36.8118,-15.5519
5538,-34.3577,-14.2027
5539,-34.3577,-11.3012
5540,-31.9035,-15.5519
5541,-31.9035,-9.95207
5542,-29.4494,-11.3012
5543,-29.4494,-14.2027
5544,-26.9953,-9.95207
5545,-26.9953,-15.5519
5546,-24.5412,-14.2027
5547,-24.5412,-11.3012
5548,-22.0871,-15.5519
5549,-22.0871,-9.95207
5550,-19.6329,-11.3012
5551,-19.6329,-14.2027
5552,-17.1788,-9.95207
5553,-17.1788,-15.5519
5554,-14.7247,-14.2027
5555,-14.7247,-11.3012
5556,-12.2706,-15.5519
5557,-12.2706,-9.95207
5558,-9.81648,-11.3012
5559,-9.81648,-14.2027
5560,-7.36236,-9.95207
5561,-7.36237,-15.5519
5562,-4.90825,-14.2027
5563,-4.90825,-11.3012
5564,-2.45413,-15.5519
5565,-2.45413,-9.95207
5566,-1.33514e-05,-11.3012
5567,-1.33514e-05,-14.2027
5568,2.4541,-9.95207
5569,2.45413,-15.5519
5570,4.90825,-14.2027
5572,7.36237,-15.5519
5573,7.36237,-9.95207
5574,9.81648,-11.3012
5575,9.81648,-14.2027
5576,12.2706,-9.95207
5577,12.2706,-15.5519
5578,14.7247,-14.2027
5579,14.7247,-11.3012
5580,17.1788,-15.5519
5581,17.1788,-9.95207
5582,19.6329,-11.3012
5583,19.6329,-14.2027
5584,22.0871,-9.95207
5585,22.0871,-15.5519
5586,24.5412,-14.2027
5587,24.5412,-11.3012
5588,26.9953,-15.5519
5589,26.9953,-9.95207
5590,29.4494,-11.3012
5591,29.4494,-14.2027
5592,31.9035,-9.95207
5593,31.9035,-15.5519
5594,34.3577,-14.2027
5595,34.3577,-11.3012
5596,36.8118,-15.5519
5597,36.8118,-9.95207
5598,39.2659,-11.3012
5599,39.2659,-14.2027
5600,41.72,-9.95207
5601,41.72,-15.5519
5602,44.1741,-14.2027
5603,44.1741,-11.3012
5604,46.6282,-15.5519
5605,46.6282,-9.95207
5606,49.0824,-11.3012
5607,49.0824,-14.2027
5608,51.5365,-9.95207
5609,51.5365,-15.5519
5610,53.9906,-14.2027
5611,53.9906,-11.3012
5612,56.4447,-15.5519
5613,56.4447,-9.95207
5614,58.8988,-11.3012
5615,58.8988,-14.2027
5616,61.3529,-9.95207
5617,61.3529,-15.5519
5618,63.8071,-14.2027
5619,63.8071,-11.3012
5620,66.2612,-15.5519
5621,66.2612,-9.95207
5622,68.7153,-11.3012
5623,68.7153,-14.2027
5624,71.1694,-9.95207
5625,71.1694,-15.5519
5626,73.6235,-14.2027
5627,73.6235,-11.3012
5628,76.0776,-15.5519
5629,76.0776,-9.95207
5630,78.5318,-11.3012
5631,78.5318,-14.2027
5632,80.9859,-9.95207
5633,80.9859,-15.5519
5634,83.44,-14.2027
5635,83.44,-11.3012
5636,85.8941,-15.5519
5637,85.8941,-9.95207
5638,88.3483,-11.3012
5639,88.3483,-14.2027
5640,90.8024,-9.95207
5641,90.8024,-15.5519
5642,93.2565,-14.2027
5643,93.2565,-11.3012
5644,95.7106,-15.5519
5645,95.7106,-9.95207
5646,98.1647,-11.3012
5647,98.1647,-14.2027
5648,100.619,-9.95207
5649,100.619,-15.5519
5650,103.073,-14.2027
5651,103.073,-11.3012
5652,105.527,-15.5519
5653,105.527,-9.95207
5654,107.981,-11.3012
5655,107.981,-14.2027
5656,110.435,-9.95207
5657,110.435,-15.5519
5658,112.889,-14.2027
5659,112.889,-11.3012
5660,115.344,-15.5519
5661,115.344,-9.95207
5662,117.798,-11.3012
5663,117.798,-14.2027
5664,120.252,-9.95207
5665,120.252,-15.5519
5666,122.706,-14.2027
5667,122.706,-11.3012
5669,125.16,-9.95207
5675,132.522,-11.3012
5676,134.976,-15.5519
5678,137.431,-11.3012
5680,139.885,-9.95207
5681,139.885,-15.5519
5682,142.339,-14.2027
5683,142.339,-11.3012
5684,144.793,-15.5519
5685,144.793,-9.95207
5686,147.247,-11.3012
5687,147.247,-14.2027
5688,149.701,-9.95207
5689,152.155,-14.3382
5690,157.064,-11.369
5691,161.972,-14.3382
5692,166.88,-11.369
5693,171.788,-14.3382
5694,176.697,-11.369
5695,181.605,-14.3382
5696,186.513,-11.369
5697,191.421,-14.3382
5698,196.329,-11.369
5699,201.238,-14.3382
5700,206.146,-11.369
5703,220.871,-14.3382
5704,225.779,-11.369
5705,230.687,-14.3382
5707,240.504,-14.3382
5708,245.412,-11.369
5711,260.136,-14.3382
5712,265.045,-11.369
5713,269.953,-14.3382
5730,-191.421,-19.8703
5731,-186.513,-22.8395
5732,-181.605,-19.8703
5733,-176.696,-22.8395
5734,-171.788,-19.8703
5735,-166.88,-22.8395
5737,-157.064,-22.8395
5738,-152.155,-19.8703
5739,-147.247,-22.8395
5740,-144.793,-18.4534
5741,-142.339,-19.8025
5743,-139.885,-18.4534
5744,-139.885,-24.0532
5745,-137.431,-22.704
5746,-137.431,-19.8025
5747,-134.976,-24.0532
5748,-134.976,-18.4534
5749,-132.522,-19.8025
5750,-132.522,-22.704
5751,-130.068,-18.4534
5752,-130.068,-24.0532
5753,-127.614,-22.704
5754,-127.614,-19.8025
5755,-125.16,-24.0532
5756,-125.16,-18.4534
5757,-122.706,-19.8025
5758,-122.706,-22.704
5759,-120.252,-18.4534
5760,-120.252,-24.0532
5761,-117.798,-22.704
5762,-117.798,-19.8025
5763,-115.344,-24.0532
5764,-115.344,-18.4534
5765,-112.889,-19.8025
5766,-112.889,-22.704
5767,-110.435,-18.4534
5768,-110.435,-24.0532
5769,-107.981,-22.704
5770,-107.981,-19.8025
5771,-105.527,-24.0532
5772,-105.527,-18.4534
5773,-103.073,-19.8025
5774,-103.073,-22.704
5775,-100.619,-18.4534
5776,-100.619,-24.0532
5777,-98.1647,-22.704
5778,-98.1647,-19.8025
5779,-95.7106,-24.0532
5780,-95.7106,-18.4534
5781,-93.2565,-19.8025
5782,-93.2565,-22.704
5783,-90.8024,-18.4534
5784,-90.8024,-24.0532
5785,-88.3482,-22.704
5786,-88.3482,-19.8025
5787,-85.8941,-24.0532
5788,-85.8941,-18.4534
5789,-83.44,-19.8025
5790,-83.44,-22.704
5791,-80.9859,-18.4534
5792,-80.9859,-24.0532
5793,-78.5318,-22.704
5794,-78.5318,-19.8025
5795,-76.0777,-24.0532
5796,-76.0777,-18.4534
5797,-73.6235,-19.8025
5798,-73.6235,-22.704
5799,-71.1694,-18.4534
5800,-71.1694,-24.0532
5801,-68.7153,-22.704
5802,-68.7153,-19.8025
5803,-66.2612,-24.0532
5804,-66.2612,-18.4534
5805,-63.8071,-19.8025
5806,-63.8071,-22.704
5807,-61.353,-18.4534
5808,-61.353,-24.0532
5809,-58.8988,-22.704
5810,-58.8988,-19.8025
5811,-56.4447,-24.0532
5812,-56.4447,-18.4534
5813,-53.9906,-19.8025
5814,-53.9906,-22.704
5815,-51.5365,-18.4534
5816,-51.5365,-24.0532
5817,-49.0824,-22.704
5818,-49.0824,-19.8025
5819,-46.6282,-24.0532
5820,-46.6282,-18.4534
5821,-44.1741,-19.8025
5822,-44.1741,-22.704
5823,-41.72,-18.4534
5824,-41.72,-24.0532
5825,-39.2659,-22.704
5826,-39.2659,-19.8025
5827,-36.8118,-24.0532
5828,-36.8118,-18.4534
5829,-34.3577,-19.8025
5830,-34.3577,-22.704
5831,-31.9035,-18.4534
5832,-31.9035,-24.0532
5833,-29.4494,-22.704
5834,-29.4494,-19.8025
5835,-26.9953,-24.0532
5836,-26.9953,-18.4534
5837,-24.5412,-19.8025
5838,-24.5412,-22.704
5839,-22.0871,-18.4534
5840,-22.0871,-24.0532
5841,-19.6329,-22.704
5842,-19.6329,-19.8025
5843,-17.1788,-24.0532
5844,-17.1788,-18.4534
5845,-14.7247,-19.8025
5846,-14.7247,-22.704
5847,-12.2706,-18.4534
5848,-12.2706,-24.0532
5849,-9.81648,-22.704
5850,-9.81648,-19.8025
5851,-7.36236,-24.0532
5852,-7.36237,-18.4534
5853,-4.90825,-19.8025
5854,-4.90825,-22.704
5855,-2.45413,-18.4534
5856,-2.45413,-24.0532
5857,-1.33514e-05,-22.704
5858,-1.33514e-05,-19.8025
5859,2.4541,-24.0532
5860,2.45413,-18.4534
5861,4.90825,-19.8025
5862,4.90825,-22.704
5863,7.36237,-18.4534
5864,7.36237,-24.0532
5865,9.81648,-22.704
5866,9.81648,-19.8025
5867,12.2706,-24.0532
5868,12.2706,-18.4534
5869,14.7247,-19.8025
5870,14.7247,-22.704
5871,17.1788,-18.4534
5872,17.1788,-24.0532
5873,19.6329,-22.704
5874,19.6329,-19.8025
5875,22.0871,-24.0532
5876,22.0871,-18.4534
5877,24.5412,-19.8025
5878,24.5412,-22.704
5879,26.9953,-18.4534
5880,26.9953,-24.0532
5881,29.4494,-22.704
5882,29.4494,-19.8025
5883,31.9035,-24.0532
5884,31.9035,-18.4534
5885,34.3577,-19.8025
5886,34.3577,-22.704
5887,36.8118,-18.4534
5888,36.8118,-24.0532
5889,39.2659,-22.704
5890,39.2659,-19.8025
5891,41.72,-24.0532
5892,41.72,-18.4534
5893,44.1741,-19.8025
5894,44.1741,-22.704
5895,46.6282,-18.4534
5896,46.6282,-24.0532
5897,49.0824,-22.704
5898,49.0824,-19.8025
5899,51.5365,-24.0532
5900,51.5365,-18.4534
5901,53.9906,-19.8025
5902,53.9906,-22.704
5903,56.4447,-18.4534
5904,56.4447,-24.0532
5905,58.8988,-22.704
5906,58.8988,-19.8025
5907,61.3529,-24.0532
5908,61.3529,-18.4534
5909,63.8071,-19.8025
5910,63.8071,-22.704
5911,66.2612,-18.4534
5912,66.2612,-24.0532
5913,68.7153,-22.704
5914,68.7153,-19.8025
5915,71.1694,-24.0532
5916,71.1694,-18.4534
5917,73.6235,-19.8025
5918,73.6235,-22.704
5919,76.0776,-18.4534
5920,76.0776,-24.0532
5921,78.5318,-22.704
5922,78.5318,-19.8025
5923,80.9859,-24.0532
5924,80.9859,-18.4534
5925,83.44,-19.8025
5926,83.44,-22.704
5927,85.8941,-18.4534
5928,85.8941,-24.0532
5929,88.3483,-22.704
5930,88.3483,-19.8025
5931,90.8024,-24.0532
5932,90.8024,-18.4534
5933,93.2565,-19.8025
5934,93.2565,-22.704
5935,95.7106,-18.4534
5936,95.7106,-24.0532
5937,98.1647,-22.704
5938,98.1647,-19.8025
5939,100.619,-24.0532
5940,100.619,-18.4534
5941,103.073,-19.8025
5942,103.073,-22.704
5943,105.527,-18.4534
5944,105.527,-24.0532
5945,107.981,-22.704
5946,107.981,-19.8025
5947,110.435,-24.0532
5948,110.435,-18.4534
5949,112.889,-19.8025
5950,112.889,-22.704
5951,115.344,-18.4534
5952,115.344,-24.0532
5953,117.798,-22.704
5954,117.798,-19.8025
5955,120.252,-24.0532
5956,120.252,-18.4534
5958,122.706,-22.704
5961,127.614,-22.704
5963,130.068,-24.0532
5964,130.068,-18.4534
5968,134.976,-24.0532
5969,137.431,-22.704
5970,137.431,-19.8025
5971,139.885,-24.0532
5972,139.885,-18.4534
5973,142.339,-19.8025
5974,142.339,-22.704
5975,144.793,-18.4534
5976,147.247,-22.8395
5977,152.155,-19.8703
5978,157.064,-22.8395
5979,161.972,-19.8703
5980,166.88,-22.8395
5981,171.788,-19.8703
5982,176.697,-22.8395
5983,181.605,-19.8703
5984,186.513,-22.8395
5985,191.421,-19.8703
5986,196.329,-22.8395
5987,201.238,-19.8703
5988,206.146,-22.8395
5989,211.054,-19.8703
5990,215.962,-22.8395
5991,220.871,-19.8703
5992,225.779,-22.8395
5993,230.687,-19.8703
5996,245.412,-22.8395
5997,250.32,-19.8703
5998,255.228,-22.8395
5999,260.136,-19.8703
6000,265.045,-22.8395
6001,269.953,-19.8703
6018,-191.421,-31.3408
6019,-186.513,-28.3716
6020,-181.605,-31.3408
6021,-176.696,-28.3716
6022,-171.788,-31.3408
6023,-166.88,-28.3716
6024,-161.972,-31.3408
6025,-157.064,-28.3716
6026,-152.155,-31.3408
6028,-142.339,-31.3408
6029,-139.885,-26.9547
6030,-137.431,-28.3038
6031,-137.431,-31.2053
6032,-134.976,-26.9547
6033,-134.976,-32.5545
6034,-132.522,-31.2053
6035,-132.522,-28.3038
6036,-130.068,-32.5545
6037,-130.068,-26.9547
6038,-127.614,-28.3038
6039,-127.614,-31.2053
6040,-125.16,-26.9547
6041,-125.16,-32.5545
6042,-122.706,-31.2053
6043,-122.706,-28.3038
6044,-120.252,-32.5545
6045,-120.252,-26.9547
6046,-117.798,-28.3038
6047,-117.798,-31.2053
6048,-115.344,-26.9547
6049,-115.344,-32.5545
6050,-112.889,-31.2053
6051,-112.889,-28.3038
6052,-110.435,-32.5545
6053,-110.435,-26.9547
6054,-107.981,-28.3038
6055,-107.981,-31.2053
6056,-105.527,-26.9547
6057,-105.527,-32.5545
6058,-103.073,-31.2053
6059,-103.073,-28.3038
6060,-100.619,-32.5545
6061,-100.619,-26.9547
6062,-98.1647,-28.3038
6063,-98.1647,-31.2053
6064,-95.7106,-26.9547
6065,-95.7106,-32.5545
6066,-93.2565,-31.2053
6067,-93.2565,-28.3038
6068,-90.8024,-32.5545
6069,-90.8024,-26.9547
6070,-88.3482,-28.3038
6071,-88.3482,-31.2053
6072,-85.8941,-26.9547
6073,-85.8941,-32.5545
6074,-83.44,-31.2053
6075,-83.44,-28.3038
6077,-80.9859,-26.9547
6078,-78.5318,-28.3038
6079,-78.5318,-31.2053
6080,-76.0777,-26.9547
6081,-76.0777,-32.5545
6082,-73.6235,-31.2053
6083,-73.6235,-28.3038
6084,-71.1694,-32.5545
6085,-71.1694,-26.9547
6086,-68.7153,-28.3038
6087,-68.7153,-31.2053
6088,-66.2612,-26.9547
6089,-66.2612,-32.5545
6090,-63.8071,-31.2053
6091,-63.8071,-28.3038
6092,-61.353,-32.5545
6093,-61.353,-26.9547
6094,-58.8988,-28.3038
6095,-58.8988,-31.2053
6096,-56.4447,-26.9547
6097,-56.4447,-32.5545
6098,-53.9906,-31.2053
6099,-53.9906,-28.3038
6100,-51.5365,-32.5545
6101,-51.5365,-26.9547
6102,-49.0824,-28.3038
6103,-49.0824,-31.2053
6104,-46.6282,-26.9547
6105,-46.6282,-32.5545
6106,-44.1741,-31.2053
6107,-44.1741,-28.3038
6108,-41.72,-32.5545
6109,-41.72,-26.9547
6110,-39.2659,-28.3038
6111,-39.2659,-31.2053
6112,-36.8118,-26.9547
6113,-36.8118,-32.5545
6114,-34.3577,-31.2053
6115,-34.3577,-28.3038
6116,-31.9035,-32.5545
6117,-31.9035,-26.9547
6118,-29.4494,-28.3038
6119,-29.4494,-31.2053
6120,-26.9953,-26.9547
6121,-26.9953,-32.5545
6122,-24.5412,-31.2053
6123,-24.5412,-28.3038
6124,-22.0871,-32.5545
6125,-22.0871,-26.9547
6126,-19.6329,-28.3038
6127,-19.6329,-31.2053
6128,-17.1788,-26.9547
6129,-17.1788,-32.5545
6130,-14.7247,-31.2053
6131,-14.7247,-28.3038
6132,-12.2706,-32.5545
6133,-12.2706,-26.9547
6134,-9.81648,-28.3038
6135,-9.81648,-31.2053
6136,-7.36236,-26.9547
6137,-7.36237,-32.5545
6138,-4.90825,-31.2053
6139,-4.90825,-28.3038
6140,-2.45413,-32.5545
6141,-2.45413,-26.9547
6142,-1.33514e-05,-28.3038
6143,-1.33514e-05,-31.2053
6144,2.4541,-26.9547
6145,2.45413,-32.5545
6146,4.90825,-31.2053
6147,4.90825,-28.3038
6148,7.36237,-32.5545
6149,7.36237,-26.9547
6150,9.81648,-28.3038
6151,9.81648,-31.2053
6152,12.2706,-26.9547
6153,12.2706,-32.5545
6154,14.7247,-31.2053
6155,14.7247,-28.3038
6156,17.1788,-32.5545
6157,17.1788,-26.9547
6158,19.6329,-28.3038
6159,19.6329,-31.2053
6160,22.0871,-26.9547
6161,22.0871,-32.5545
6162,24.5412,-31.2053
6163,24.5412,-28.3038
6164,26.9953,-32.5545
6165,26.9953,-26.9547
6166,29.4494,-28.3038
6167,29.4494,-31.2053
6168,31.9035,-26.9547
6169,31.9035,-32.5545
6170,34.3577,-31.2053
6171,34.3577,-28.3038
6172,36.8118,-32.5545
6173,36.8118,-26.9547
6174,39.2659,-28.3038
6175,39.2659,-31.2053
6176,41.72,-26.9547
6177,41.72,-32.5545
6178,44.1741,-31.2053
6179,44.1741,-28.3038
6180,46.6282,-32.5545
6181,46.6282,-26.9547
6182,49.0824,-28.3038
6183,49.0824,-31.2053
6184,51.5365,-26.9547
6185,51.5365,-32.5545
6186,53.9906,-31.2053
6187,53.9906,-28.3038
6188,56.4447,-32.5545
6189,56.4447,-26.9547
6190,58.8988,-28.3038
6191,58.8988,-31.2053
6192,61.3529,-26.9547
6193,61.3529,-32.5545
6194,63.8071,-31.2053
6195,63.8071,-28.3038
6196,66.2612,-32.5545
6197,66.2612,-26.9547
6198,68.7153,-28.3038
6199,68.7153,-31.2053
6200,71.1694,-26.9547
6201,71.1694,-32.5545
6202,73.6235,-31.2053
6203,73.6235,-28.3038
6204,76.0776,-32.5545
6205,76.0776,-26.9547
6206,78.5318,-28.3038
6207,78.5318,-31.2053
6208,80.9859,-26.9547
6209,80.9859,-32.5545
6210,83.44,-31.2053
6211,83.44,-28.3038
6212,85.8941,-32.5545
6213,85.8941,-26.9547
6214,88.3483,-28.3038
6215,88.3483,-31.2053
6216,90.8024,-26.9547
6217,90.8024,-32.5545
6218,93.2565,-31.2053
6219,93.2565,-28.3038
6220,95.7106,-32.5545
6221,95.7106,-26.9547
6222,98.1647,-28.3038
6223,98.1647,-31.2053
6224,100.619,-26.9547
6225,100.619,-32.5545
6226,103.073,-31.2053
6227,103.073,-28.3038
6228,105.527,-32.5545
6229,105.527,-26.9547
6230,107.981,-28.3038
6231,107.981,-31.2053
6233,110.435,-32.5545
6234,112.889,-31.2053
6235,112.889,-28.3038
6236,115.344,-32.5545
6237,115.344,-26.9547
6238,117.798,-28.3038
6239,117.798,-31.2053
6240,120.252,-26.9547
6241,120.252,-32.5545
6242,122.706,-31.2053
6243,122.706,-28.3038
6244,125.16,-32.5545
6245,125.16,-26.9547
6246,127.614,-28.3038
6247,127.614,-31.2053
6248,130.068,-26.9547
6249,130.068,-32.5545
6250,132.522,-31.2053
6251,132.522,-28.3038
6252,134.976,-32.5545
6253,134.976,-26.9547
6254,137.431,-28.3038
6255,137.431,-31.2053
6256,139.885,-26.9547
6257,142.339,-31.3408
6258,147.247,-28.3716
6259,152.155,-31.3408
6260,157.064,-28.3716
6261,161.972,-31.3408
6262,166.88,-28.3716
6263,171.788,-31.3408
6264,176.697,-28.3716
6265,181.605,-31.3408
6266,186.513,-28.3716
6267,191.421,-31.3408
6268,196.329,-28.3716
6272,215.962,-28.3716
6275,230.687,-31.3408
6276,235.595,-28.3716
6277,240.504,-31.3408
6278,245.412,-28.3716
6279,250.32,-31.3408
6280,255.228,-28.3716
6281,260.136,-31.3408
6283,269.953,-31.3408
6299,-191.421,-36.8729
6300,-186.513,-39.8421
6301,-181.605,-36.8729
6302,-176.696,-39.8421
6303,-171.788,-36.8729
6304,-166.88,-39.8421
6305,-161.972,-36.8729
6307,-152.155,-36.8729
6308,-147.247,-39.8421
6309,-142.339,-36.8729
6310,-137.431,-39.8421
6311,-134.976,-35.456
6312,-132.522,-36.8052
6313,-132.522,-39.7067
6314,-130.068,-35.456
6315,-130.068,-41.0558
6316,-127.614,-39.7067
6317,-127.614,-36.8052
6318,-125.16,-41.0558
6319,-125.16,-35.456
6320,-122.706,-36.8052
6321,-122.706,-39.7067
6322,-120.252,-35.456
6323,-120.252,-41.0558
6324,-117.798,-39.7067
6325,-117.798,-36.8052
6326,-115.344,-41.0558
6327,-115.344,-35.456
6328,-112.889,-36.8052
6329,-112.889,-39.7067
6330,-110.435,-35.456
6331,-110.435,-41.0558
6332,-107.981,-39.7067
6333,-107.981,-36.8052
6334,-105.527,-41.0558
6335,-105.527,-35.456
6336,-103.073,-36.8052
6337,-103.073,-39.7067
6338,-100.619,-35.456
6339,-100.619,-41.0558
6340,-98.1647,-39.7067
6341,-98.1647,-36.8052
6342,-95.7106,-41.0558
6343,-95.7106,-35.456
6344,-93.2565,-36.8052
6345,-93.2565,-39.7067
6346,-90.8024,-35.456
6347,-90.8024,-41.0558
6349,-88.3483,-36.8052
6350,-85.8941,-41.0558
6351,-85.8941,-35.456
6352,-83.44,-36.8052
6353,-83.44,-39.7067
6354,-80.9859,-35.456
6355,-80.9859,-41.0558
6356,-78.5318,-39.7067
6357,-78.5318,-36.8052
6358,-76.0777,-41.0558
6359,-76.0777,-35.456
6360,-73.6235,-36.8052
6361,-73.6235,-39.7067
6362,-71.1694,-35.456
6363,-71.1694,-41.0558
6364,-68.7153,-39.7067
6365,-68.7153,-36.8052
6366,-66.2612,-41.0558
6367,-66.2612,-35.456
6368,-63.8071,-36.8052
6369,-63.8071,-39.7067
6370,-61.353,-35.456
6371,-61.3529,-41.0558
6372,-58.8988,-39.7067
6373,-58.8988,-36.8052
6374,-56.4447,-41.0558
6375,-56.4447,-35.456
6376,-53.9906,-36.8052
6377,-53.9906,-39.7067
6378,-51.5365,-35.456
6379,-51.5365,-41.0558
6380,-49.0823,-39.7067
6381,-49.0823,-36.8052
6382,-46.6282,-41.0558
6383,-46.6282,-35.456
6384,-44.1741,-36.8052
6385,-44.1741,-39.7067
6386,-41.72,-35.456
6387,-41.72,-41.0558
6388,-39.2659,-39.7067
6389,-39.2659,-36.8052
6390,-36.8118,-41.0558
6391,-36.8118,-35.456
6392,-34.3576,-36.8052
6393,-34.3576,-39.7067
6394,-31.9035,-35.456
6395,-31.9035,-41.0558
6396,-29.4494,-39.7067
6397,-29.4494,-36.8052
6398,-26.9953,-41.0558
6399,-26.9953,-35.456
6400,-24.5412,-36.8052
6401,-24.5412,-39.7067
6402,-22.0871,-35.456
6403,-22.0871,-41.0558
6404,-19.6329,-39.7067
6405,-19.6329,-36.8052
6406,-17.1788,-41.0558
6407,-17.1788,-35.456
6408,-14.7247,-36.8052
6409,-14.7247,-39.7067
6410,-12.2706,-35.456
6411,-12.2706,-41.0558
6412,-9.81648,-39.7067
6413,-9.81648,-36.8052
6414,-7.36236,-41.0558
6415,-7.36236,-35.456
6416,-4.90825,-36.8052
6417,-4.90825,-39.7067
6418,-2.45413,-35.456
6419,-2.45413,-41.0558
6420,-1.14441e-05,-39.7067
6421,-1.14441e-05,-36.8052
6422,2.45411,-41.0558
6423,2.4541,-35.456
6424,4.90822,-36.8052
6425,4.90822,-39.7067
6426,7.36234,-35.456
6427,7.36237,-41.0558
6428,9.81649,-39.7067
6429,9.81649,-36.8052
6430,12.2706,-41.0558
6431,12.2706,-35.456
6432,14.7247,-36.8052
6433,14.7247,-39.7067
6434,17.1788,-35.456
6435,17.1788,-41.0558
6436,19.633,-39.7067
6437,19.633,-36.8052
6438,22.0871,-41.0558
6439,22.0871,-35.456
6440,24.5412,-36.8052
6441,24.5412,-39.7067
6442,26.9953,-35.456
6443,26.9953,-41.0558
6444,29.4494,-39.7067
6445,29.4494,-36.8052
6446,31.9035,-41.0558
6447,31.9035,-35.456
6448,34.3577,-36.8052
6449,34.3577,-39.7067
6450,36.8118,-35.456
6451,36.8118,-41.0558
6452,39.2659,-39.7067
6453,39.2659,-36.8052
6454,41.72,-41.0558
6455,41.72,-35.456
6456,44.1741,-36.8052
6457,44.1741,-39.7067
6458,46.6282,-35.456
6459,46.6282,-41.0558
6460,49.0824,-39.7067
6461,49.0824,-36.8052
6462,51.5365,-41.0558
6463,51.5365,-35.456
6464,53.9906,-36.8052
6465,53.9906,-39.7067
6466,56.4447,-35.456
6467,56.4447,-41.0558
6468,58.8988,-39.7067
6469,58.8988,-36.8052
6470,61.3529,-41.0558
6471,61.3529,-35.456
6472,63.8071,-36.8052
6473,63.8071,-39.7067
6474,66.2612,-35.456
6475,66.2612,-41.0558
6476,68.7153,-39.7067
6477,68.7153,-36.8052
6478,71.1694,-41.0558
6479,71.1694,-35.456
6480,73.6235,-36.8052
6481,73.6235,-39.7067
6482,76.0776,-35.456
6483,76.0776,-41.0558
6484,78.5318,-39.7067
6485,78.5318,-36.8052
6486,80.9859,-41.0558
6487,80.9859,-35.456
6488,83.44,-36.8052
6489,83.44,-39.7067
6490,85.8941,-35.456
6491,85.8941,-41.0558
6492,88.3482,-39.7067
6493,88.3482,-36.8052
6494,90.8023,-41.0558
6495,90.8024,-35.456
6496,93.2565,-36.8052
6497,93.2565,-39.7067
6498,95.7106,-35.456
6499,95.7106,-41.0558
6500,98.1647,-39.7067
6501,98.1647,-36.8052
6502,100.619,-41.0558
6503,100.619,-35.456
6504,103.073,-36.8052
6505,103.073,-39.7067
6506,105.527,-35.456
6507,105.527,-41.0558
6508,107.981,-39.7067
6509,107.981,-36.8052
6510,110.435,-41.0558
6511,110.435,-35.456
6512,112.889,-36.8052
6513,112.889,-39.7067
6514,115.344,-35.456
6515,115.344,-41.0558
6516,117.798,-39.7067
6517,117.798,-36.8052
6518,120.252,-41.0558
6519,120.252,-35.456
6520,122.706,-36.8052
6521,122.706,-39.7067
6522,125.16,-35.456
6523,125.16,-41.0558
6524,127.614,-39.7067
6525,127.614,-36.8052
6526,130.068,-41.0558
6527,130.068,-35.456
6528,132.522,-36.8052
6529,132.522,-39.7067
6530,134.976,-35.456
6531,137.431,-39.8421
6532,142.339,-36.8729
6533,147.247,-39.8421
6534,152.155,-36.8729
6535,157.064,-39.8421
6536,161.972,-36.8729
6537,166.88,-39.8421
6538,171.788,-36.8729
6539,176.697,-39.8421
6540,181.605,-36.8729
6541,186.513,-39.8421
6542,191.421,-36.8729
6543,196.329,-39.8421
6547,215.962,-39.8421
6548,220.871,-36.8729
6549,225.779,-39.8421
6550,230.687,-36.8729
6551,235.595,-39.8421
6552,240.504,-36.8729
6554,250.32,-36.8729
6573,-191.421,-48.3434
6574,-186.513,-45.3742
6575,-181.605,-48.3434
6576,-176.696,-45.3742
6577,-171.788,-48.3434
6578,-166.88,-45.3742
6580,-157.064,-45.3742
6581,-152.155,-48.3434
6582,-147.247,-45.3742
6583,-142.339,-48.3434
6584,-137.431,-45.3742
6585,-132.522,-48.3434
6586,-130.068,-43.9573
6587,-127.614,-45.3065
6588,-127.614,-48.208
6589,-125.16,-43.9573
6590,-125.16,-49.5571
6591,-122.706,-48.208
6592,-122.706,-45.3065
6593,-120.252,-49.5571
6594,-120.252,-43.9573
6595,-117.798,-45.3065
6596,-117.798,-48.208
6597,-115.344,-43.9573
6598,-115.344,-49.5571
6599,-112.889,-48.208
6600,-112.889,-45.3065
6601,-110.435,-49.5571
6602,-110.435,-43.9573
6603,-107.981,-45.3065
6604,-107.981,-48.208
6605,-105.527,-43.9573
6606,-105.527,-49.5571
6607,-103.073,-48.208
6608,-103.073,-45.3065
6609,-100.619,-49.5571
6610,-100.619,-43.9573
6611,-98.1647,-45.3065
6612,-98.1647,-48.208
6613,-95.7106,-43.9573
6614,-95.7106,-49.5571
6615,-93.2565,-48.208
6616,-93.2565,-45.3065
6617,-90.8024,-49.5571
6618,-90.8024,-43.9573
6619,-88.3483,-45.3065
6620,-88.3483,-48.208
6621,-85.8941,-43.9573
6622,-85.8941,-49.5571
